3.078236000000000061e+01 1.098621368408203125e+01 6.513870239257812500e+00
3.076608692251194910e+01 1.082581329345703125e+01 7.608032226562500000e+00
3.074981384502389758e+01 1.067325973510742188e+01 8.703907012939453125e+00
3.073354076753584252e+01 1.052897644042968750e+01 9.795288085937500000e+00
3.071726769004779101e+01 1.038996124267578125e+01 1.087671279907226562e+01
3.070099461255973949e+01 1.025087738037109375e+01 1.194548034667968750e+01
3.068472153507168798e+01 1.010617065429687500e+01 1.300261688232421875e+01
3.066844845758363647e+01 9.952438354492187500e+00 1.405234909057617188e+01
3.065217538009558496e+01 9.789989471435546875e+00 1.510023498535156250e+01
3.063590230260752989e+01 9.623016357421875000e+00 1.615066528320312500e+01
3.061962922511947838e+01 9.458187103271484375e+00 1.720474243164062500e+01
3.060335614763142686e+01 9.302242279052734375e+00 1.825932312011718750e+01
3.058708307014337535e+01 9.159431457519531250e+00 1.930778121948242188e+01
3.057080999265532384e+01 9.029872894287109375e+00 2.034203338623046875e+01
3.055453691516726877e+01 8.909400939941406250e+00 2.135528182983398438e+01
3.053826383767921726e+01 8.791053771972656250e+00 2.234426498413085938e+01
3.052199076019116575e+01 8.667613983154296875e+00 2.331031417846679688e+01
3.050571768270311424e+01 8.534263610839843750e+00 2.425866317749023438e+01
3.048944460521506272e+01 8.390457153320312500e+00 2.519641113281250000e+01
3.047317152772701121e+01 8.240139007568359375e+00 2.612976837158203125e+01
3.045689845023895614e+01 8.090522766113281250e+00 2.706164932250976562e+01
3.044062537275090463e+01 7.949577331542968750e+00 2.799045562744140625e+01
3.042435229526285312e+01 7.823406219482421875e+00 2.891042709350585938e+01
3.040807921777480161e+01 7.714263916015625000e+00 2.981341934204101562e+01
3.039180614028675009e+01 7.619934082031250000e+00 3.069144058227539062e+01
3.037553306279869503e+01 7.534595489501953125e+00 3.153902053833007812e+01
3.035925998531064351e+01 7.450836181640625000e+00 3.235466003417968750e+01
3.034298690782259200e+01 7.361961364746093750e+00 3.314091873168945312e+01
3.032671383033454049e+01 7.263988494873046875e+00 3.390326690673828125e+01
3.031044075284648898e+01 7.156536102294921875e+00 3.464813995361328125e+01
3.029416767535843746e+01 7.042560577392578125e+00 3.538095474243164062e+01
3.027789459787038240e+01 6.927154541015625000e+00 3.610469055175781250e+01
3.026162152038233089e+01 6.815917968750000000e+00 3.681939315795898438e+01
3.024534844289427937e+01 6.713466644287109375e+00 3.752258300781250000e+01
3.022907536540622786e+01 6.622509002685546875e+00 3.821027755737304688e+01
3.021280228791817635e+01 6.543643951416015625e+00 3.887815093994140625e+01
3.019652921043012128e+01 6.475715637207031250e+00 3.952243804931640625e+01
3.018025613294206977e+01 6.416416168212890625e+00 4.014040756225585938e+01
3.016398305545401826e+01 6.362842559814453125e+00 4.073052215576171875e+01
3.014770997796596674e+01 6.311889648437500000e+00 4.129226303100585938e+01
3.013143690047791523e+01 6.260387420654296875e+00 4.182611465454101562e+01
3.011516382298986372e+01 6.205284118652343750e+00 4.233358001708984375e+01
3.009889074550180865e+01 6.143901824951171875e+00 4.281734466552734375e+01
3.008261766801375714e+01 6.074474334716796875e+00 4.328123855590820312e+01
3.006634459052570563e+01 5.996761322021484375e+00 4.372998046875000000e+01
3.005007151303765411e+01 5.912548065185546875e+00 4.416841888427734375e+01
3.003379843554960260e+01 5.825748443603515625e+00 4.460049057006835938e+01
3.001752535806154754e+01 5.741878509521484375e+00 4.502814483642578125e+01
3.000125228057349602e+01 5.666931152343750000e+00 4.545057678222656250e+01
2.998497920308544451e+01 5.605915069580078125e+00 4.586417770385742188e+01
2.996870612559739300e+01 5.561496734619140625e+00 4.626324844360351562e+01
2.995243304810934148e+01 5.533134460449218750e+00 4.664142227172851562e+01
2.993615997062128997e+01 5.517116546630859375e+00 4.699334716796875000e+01
2.991988689313323491e+01 5.507446289062500000e+00 4.731616592407226562e+01
2.990361381564518339e+01 5.497398376464843750e+00 4.761029815673828125e+01
2.988734073815713188e+01 5.481250762939453125e+00 4.787932968139648438e+01
2.987106766066908037e+01 5.455680847167968750e+00 4.812899017333984375e+01
2.985479458318102886e+01 5.420398712158203125e+00 4.836564636230468750e+01
2.983852150569297379e+01 5.377902984619140625e+00 4.859467315673828125e+01
2.982224842820492228e+01 5.332466125488281250e+00 4.881931304931640625e+01
2.980597535071687076e+01 5.288776397705078125e+00 4.904025268554687500e+01
2.978970227322881925e+01 5.250583648681640625e+00 4.925595474243164062e+01
2.977342919574076774e+01 5.219890594482421875e+00 4.946361923217773438e+01
2.975715611825271623e+01 5.196762084960937500e+00 4.966025161743164062e+01
2.974088304076466116e+01 5.179718017578125000e+00 4.984366607666015625e+01
2.972460996327660965e+01 5.166515350341796875e+00 5.001293182373046875e+01
2.970833688578855813e+01 5.154918670654296875e+00 5.016836166381835938e+01
2.969206380830050662e+01 5.143260955810546875e+00 5.031112289428710938e+01
2.967579073081245511e+01 5.130580902099609375e+00 5.044268417358398438e+01
2.965951765332440004e+01 5.116447448730468750e+00 5.056442260742187500e+01
2.964324457583634853e+01 5.100654602050781250e+00 5.067747497558593750e+01
2.962697149834829702e+01 5.082977294921875000e+00 5.078286361694335938e+01
2.961069842086024551e+01 5.063121795654296875e+00 5.088176727294921875e+01
2.959442534337219399e+01 5.040988922119140625e+00 5.097566986083984375e+01
2.957815226588414248e+01 5.016994476318359375e+00 5.106629943847656250e+01
2.956187918839608741e+01 4.992332458496093750e+00 5.115526962280273438e+01
2.954560611090803590e+01 4.968929290771484375e+00 5.124354553222656250e+01
2.952933303341998439e+01 4.949050903320312500e+00 5.133097457885742188e+01
2.951305995593193288e+01 4.934589385986328125e+00 5.141611862182617188e+01
2.949678687844388136e+01 4.926338195800781250e+00 5.149655914306640625e+01
2.948051380095582630e+01 4.923469543457031250e+00 5.156961822509765625e+01
2.946424072346777479e+01 4.923549652099609375e+00 5.163333892822265625e+01
2.944796764597972327e+01 4.923141479492187500e+00 5.168734359741210938e+01
2.943169456849167176e+01 4.918823242187500000e+00 5.173329162597656250e+01
2.941542149100362025e+01 4.908409118652343750e+00 5.177456665039062500e+01
2.939914841351556873e+01 4.891792297363281250e+00 5.181539535522460938e+01
2.938287533602751367e+01 4.871200561523437500e+00 5.185950469970703125e+01
2.936660225853946216e+01 4.850605010986328125e+00 5.190880584716796875e+01
2.935032918105141064e+01 4.834426879882812500e+00 5.196261978149414062e+01
2.933405610356335913e+01 4.825981140136718750e+00 5.201776504516601562e+01
2.931778302607530762e+01 4.826110839843750000e+00 5.206953048706054688e+01
2.930150994858725255e+01 4.832691192626953125e+00 5.211332321166992188e+01
2.928523687109920104e+01 4.841041564941406250e+00 5.214644241333007812e+01
2.926896379361114953e+01 4.845420837402343750e+00 5.216929244995117188e+01
2.925269071612309801e+01 4.840999603271484375e+00 5.218561935424804688e+01
2.923641763863504650e+01 4.825698852539062500e+00 5.220152282714843750e+01
2.922014456114699499e+01 4.801235198974609375e+00 5.222354125976562500e+01
2.920387148365893992e+01 4.772853851318359375e+00 5.225638580322265625e+01
2.918759840617088841e+01 4.747848510742187500e+00 5.230110168457031250e+01
2.917132532868283690e+01 4.733169555664062500e+00 5.235438537597656250e+01
2.915505225119478538e+01 4.732955932617187500e+00 5.240934371948242188e+01
2.913877917370673387e+01 4.746906280517578125e+00 5.245756912231445312e+01
2.912250609621867881e+01 4.769966125488281250e+00 5.249185562133789062e+01
2.910623301873062729e+01 4.793701171875000000e+00 5.250871276855468750e+01
2.908995994124257578e+01 4.808826446533203125e+00 5.250970840454101562e+01
2.907368686375452427e+01 4.808120727539062500e+00 5.250122833251953125e+01
2.905741378626647275e+01 4.788787841796875000e+00 5.249262619018554688e+01
2.904114070877841769e+01 4.753360748291015625e+00 5.249333190917968750e+01
2.902486763129036618e+01 4.708904266357421875e+00 5.250997924804687500e+01
2.900859455380231466e+01 4.664737701416015625e+00 5.254442977905273438e+01
2.899232147631426315e+01 4.629474639892578125e+00 5.259341430664062500e+01
2.897604839882621164e+01 4.608436584472656250e+00 5.264986419677734375e+01
2.895977532133816013e+01 4.602260589599609375e+00 5.270543670654296875e+01
2.894350224385010506e+01 4.607204437255859375e+00 5.275325012207031250e+01
2.892722916636205355e+01 4.616920471191406250e+00 5.278992080688476562e+01
2.891095608887400203e+01 4.624912261962890625e+00 5.281613159179687500e+01
2.889468301138595052e+01 4.626823425292968750e+00 5.283569335937500000e+01
2.887840993389789901e+01 4.621585845947265625e+00 5.285353851318359375e+01
2.886213685640984394e+01 4.611133575439453125e+00 5.287349700927734375e+01
2.884586377892179243e+01 4.598842620849609375e+00 5.289688491821289062e+01
2.882959070143374092e+01 4.587543487548828125e+00 5.292234420776367188e+01
2.881331762394568941e+01 4.577903747558593750e+00 5.294702529907226562e+01
2.879704454645763789e+01 4.568012237548828125e+00 5.296852493286132812e+01
2.878077146896958283e+01 4.554340362548828125e+00 5.298663711547851562e+01
2.876449839148153131e+01 4.533683776855468750e+00 5.300405120849609375e+01
2.874822531399347980e+01 4.505187988281250000e+00 5.302565002441406250e+01
2.873195223650542829e+01 4.471538543701171875e+00 5.305648040771484375e+01
2.871567915901737678e+01 4.438568115234375000e+00 5.309938430786132812e+01
2.869940608152932526e+01 4.413398742675781250e+00 5.315315628051757812e+01
2.868313300404127375e+01 4.401653289794921875e+00 5.321226119995117188e+01
2.866685992655321868e+01 4.404918670654296875e+00 5.326835250854492188e+01
2.865058684906516717e+01 4.419548034667968750e+00 5.331318283081054688e+01
2.863431377157711566e+01 4.437458038330078125e+00 5.334178543090820312e+01
2.861804069408906415e+01 4.448787689208984375e+00 5.335471343994140625e+01
2.860176761660100908e+01 4.445480346679687500e+00 5.335825347900390625e+01
2.858549453911295757e+01 4.424476623535156250e+00 5.336248397827148438e+01
2.856922146162490606e+01 4.389160156250000000e+00 5.337761688232421875e+01
2.855294838413685454e+01 4.348384857177734375e+00 5.341017150878906250e+01
2.853667530664880303e+01 4.313358306884765625e+00 5.346028518676757812e+01
2.852040222916075152e+01 4.293376922607421875e+00 5.352141571044921875e+01
2.850412915167269645e+01 4.292205810546875000e+00 5.358264923095703125e+01
2.848785607418464494e+01 4.306373596191406250e+00 5.363280487060546875e+01
2.847158299669659343e+01 4.326343536376953125e+00 5.366482162475585938e+01
2.845530991920854191e+01 4.340045928955078125e+00 5.367871856689453125e+01
2.843903684172049040e+01 4.337642669677734375e+00 5.368186187744140625e+01
2.842276376423243534e+01 4.315612792968750000e+00 5.368630599975585938e+01
2.840649068674438382e+01 4.278499603271484375e+00 5.370414352416992188e+01
2.839021760925633231e+01 4.237564086914062500e+00 5.374254608154296875e+01
2.837394453176828080e+01 4.206676483154296875e+00 5.380050277709960938e+01
2.835767145428022928e+01 4.196865081787109375e+00 5.386856460571289062e+01
2.834139837679217777e+01 4.211708068847656250e+00 5.393188476562500000e+01
2.832512529930412271e+01 4.245201110839843750e+00 5.397556304931640625e+01
2.830885222181607119e+01 4.283187866210937500e+00 5.399034500122070312e+01
2.829257914432801968e+01 4.307933807373046875e+00 5.397660446166992188e+01
2.827630606683996817e+01 4.304260253906250000e+00 5.394499588012695312e+01
2.826003298935191665e+01 4.265064239501953125e+00 5.391342163085937500e+01
2.824375991186386159e+01 4.194278717041015625e+00 5.390138626098632812e+01
2.822748683437581008e+01 4.106021881103515625e+00 5.392351913452148438e+01
2.821121375688775856e+01 4.020320892333984375e+00 5.398470687866210938e+01
2.819494067939970705e+01 3.956821441650390625e+00 5.407844924926757812e+01
2.817866760191165554e+01 3.928695678710937500e+00 5.418894577026367188e+01
2.816239452442360403e+01 3.938762664794921875e+00 5.429621505737304688e+01
2.814612144693554896e+01 3.979198455810546875e+00 5.438229751586914062e+01
2.812984836944749745e+01 4.034587860107421875e+00 5.443650054931640625e+01
2.811357529195944593e+01 4.087249755859375000e+00 5.445785522460937500e+01
2.809730221447139442e+01 4.122730255126953125e+00 5.445428466796875000e+01
2.808102913698334291e+01 4.133686065673828125e+00 5.443891906738281250e+01
2.806475605949528784e+01 4.120857238769531250e+00 5.442525100708007812e+01
