1.999398008802003091e+01 5.914974212646484375e-02 2.212918073611745847e-04
1.998584459239347666e+01 4.709815979003906250e-02 1.762042661325470799e-04
1.997770909676692241e+01 3.563308715820312500e-02 1.333109828651133895e-04
1.996957360114036817e+01 2.696609497070312500e-02 1.008859156271797963e-04
1.996143810551381392e+01 2.919960021972656250e-02 1.092419353753356514e-04
1.995330260988725968e+01 3.526782989501953125e-02 1.319444775006626224e-04
1.994516711426070543e+01 2.294063568115234375e-02 8.582581342523023442e-05
1.993703161863415119e+01 -5.791664123535156250e-03 -2.166785137939817877e-05
1.992889612300759694e+01 -1.694202423095703125e-02 -6.338372793594741349e-05
1.992076062738104270e+01 2.130508422851562500e-03 7.970686642775486841e-06
1.991262513175448845e+01 1.360797882080078125e-02 5.091035259881979645e-05
1.990448963612793420e+01 -1.646137237548828125e-02 -6.158550677750567577e-05
1.989635414050137996e+01 -6.108665466308593750e-02 -2.285382104817999306e-04
1.988821864487482571e+01 -6.720161437988281250e-02 -2.514155796641976142e-04
1.988008314924827147e+01 -3.309440612792968750e-02 -1.238132353973119828e-04
1.987194765362171367e+01 -1.186466217041015625e-02 -4.438823300034460003e-05
1.986381215799515942e+01 -3.821086883544921875e-02 -1.429550141969943857e-04
1.985567666236860518e+01 -8.438777923583984375e-02 -3.157126897758614852e-04
1.984754116674205093e+01 -9.808826446533203125e-02 -3.669691285896988149e-04
1.983940567111549669e+01 -6.289386749267578125e-02 -2.352993793215758973e-04
1.983127017548894244e+01 -9.893417358398437500e-03 -3.701338551125913197e-05
1.982313467986238820e+01 1.928234100341796875e-02 7.213935238597921030e-05
1.981499918423583395e+01 1.147174835205078125e-02 4.291825856130095535e-05
1.980686368860927971e+01 -1.213645935058593750e-02 -4.540508425065391479e-05
1.979872819298272546e+01 -2.302455902099609375e-02 -8.613978854813275231e-05
1.979059269735617121e+01 -1.446819305419921875e-02 -5.412859760857068275e-05
1.978245720172961697e+01 -8.440017700195312500e-04 -3.157590724644720689e-06
1.977432170610306272e+01 6.373405456542968750e-03 2.384426984497250564e-05
1.976618621047650848e+01 9.381294250488281250e-03 3.509742368172894835e-05
1.975805071484995423e+01 1.135826110839843750e-02 4.249367856555776219e-05
1.974991521922339999e+01 8.885383605957031250e-03 3.324211613730493033e-05
1.974177972359684574e+01 1.002311706542968750e-03 3.749861979210849074e-06
1.973364422797029150e+01 -9.303092956542968750e-03 -3.480485595356977625e-05
1.972550873234373725e+01 -2.533912658691406250e-02 -9.479907972181946256e-05
1.971737323671718300e+01 -4.903411865234375000e-02 -1.834471013540485472e-04
